evidence_id,control_id,system_id,system_name,evidence_type,evidence_description,evidence_path,uploaded_by,upload_timestamp,assessment_period_start,assessment_period_end,status,reviewer,review_timestamp,review_notes
a1c5cba1-978b-43fd-9f75-f75f7d780310,PE-8,bc2af3a9-9a8b-478a-bc25-dc9140bf39a7,Customer ERP,Vendor Assessment,Third-party vendor security assessment,/evidence/customer_erp/PE-8_vendor_assessment_20251205.pdf,william.white@nvidia-demo.com,2025-09-05T09:44:00,2025-08-16,2026-08-16,Accepted,compliance.lead@nvidia-demo.com,2025-09-12T00:44:00,Evidence validated against control objectives
c5a0c6fa-b888-4b4e-84e7-6f2ba2b61213,PM-9,30c2e586-8a39-474b-a1b9-7bf7908bfeab,Marketing Analytics Engine,Access Review Report,Periodic access review documentation,/evidence/marketing_analytics_engine/PM-9_access_review_report_20251205.xlsx,michael.miller@nvidia-demo.com,2025-10-20T15:54:00,2025-10-02,2026-10-02,Pending Review,,,
ca820807-1eda-4774-9c94-14a1c1f3e31f,IR-8,21f3b876-c37e-421e-8c20-68ad6e764bde,Supply Chain Application,Business Continuity Plan,BCP/DR documentation,/evidence/supply_chain_application/IR-8_business_continuity_plan_20251205.pdf,thomas.thomas@nvidia-demo.com,2025-11-14T16:34:00,2025-10-23,2026-10-23,Rejected,compliance.lead@nvidia-demo.com,2025-11-28T07:34:00,Evidence is for incorrect system
47d6b463-d037-4f07-bd49-a0128847e95b,IA-3,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Audit Log,System audit log or access log,/evidence/analytics_integration_hub/IA-3_audit_log_20251205.csv,security.ops@nvidia-demo.com,2025-12-01T13:13:00,2025-11-24,2026-11-24,Accepted,senior.auditor@nvidia-demo.com,2025-12-15T03:13:00,All required artifacts present
095cdbb2-0712-432f-ae11-fa383ea9e2df,CP-6,a67f9520-6f1a-49ed-9699-dbe2914a7e95,Reporting API Gateway,Vulnerability Scan,Vulnerability assessment report,/evidence/reporting_api_gateway/CP-6_vulnerability_scan_20251205.pdf,risk.mgmt@nvidia-demo.com,2025-07-05T13:15:00,2025-06-28,2026-06-28,Pending Review,,,
91c501ad-ccb3-441f-9a3c-069b7549f6c5,CP-7,b21b50e2-5477-48fe-9624-1033b474b0f7,Analytics HRIS,Training Records,Employee training completion records,/evidence/analytics_hris/CP-7_training_records_20251205.xlsx,nicole.taylor@nvidia-demo.com,2025-11-27T11:28:00,2025-11-10,2026-11-10,Accepted,security.manager@nvidia-demo.com,2025-12-10T19:28:00,Evidence clearly demonstrates control effectiveness
9b28c614-f89e-4d13-bb57-18898f6fd961,MA-3,b72ee548-3bb9-476b-bb4a-704addfb47bd,Employee Analytics Engine,Encryption Certificate,Certificate or key management documentation,/evidence/employee_analytics_engine/MA-3_encryption_certificate_20251205.pem,stephanie.davis@nvidia-demo.com,2025-11-27T14:03:00,2025-11-20,2026-11-20,Pending Review,,,
01d4b41e-61f9-40b8-b8ba-e97d2d18d619,IR-1,74d84c27-f092-4709-a5df-625cfdad6495,Partner Data Platform,Training Records,Employee training completion records,/evidence/partner_data_platform/IR-1_training_records_20251205.xlsx,compliance.team@nvidia-demo.com,2025-10-17T15:15:00,2025-09-24,2026-09-24,Accepted,security.manager@nvidia-demo.com,2025-10-24T07:15:00,Evidence validated against control objectives
9cce12ad-f518-4836-b376-cf18d585ed6b,IA-4,ab3f8dfe-b4de-40c1-a6f2-02f2ccc808a5,Customer Integration Hub,Audit Log,System audit log or access log,/evidence/customer_integration_hub/IA-4_audit_log_20251205.csv,it.admin@nvidia-demo.com,2025-11-26T09:10:00,2025-11-10,2026-11-10,Rejected,grc.director@nvidia-demo.com,2025-12-05T20:10:00,Evidence quality insufficient for audit purposes
996db9c4-ef83-4a4f-af1c-e9255908317e,SA-8,ee0c4aa1-a2f8-495a-9cbf-30d373ad195e,Supply Chain CRM,Penetration Test Report,Security testing results,/evidence/supply_chain_crm/SA-8_penetration_test_report_20251205.pdf,risk.mgmt@nvidia-demo.com,2025-09-19T15:26:00,2025-08-29,2026-08-29,Rejected,senior.auditor@nvidia-demo.com,2025-09-28T00:26:00,Evidence quality insufficient for audit purposes
61530e0d-095f-40f6-9982-e72f962e99df,PM-8,c43fdb27-5832-421f-872a-aa0121059921,Partner API Gateway,Policy Document,Formal policy or procedure document,/evidence/partner_api_gateway/PM-8_policy_document_20251205.pdf,joseph.brown@nvidia-demo.com,2025-09-21T13:44:00,2025-09-17,2026-09-17,Accepted,compliance.lead@nvidia-demo.com,2025-10-03T21:44:00,Evidence validated against control objectives
bb90ca26-76c9-4bb8-9fe0-7b1e0c140dc0,CA-3,d1399a8b-afb9-4c7e-8cf3-e12039305eaa,Security Database,Configuration Export,System configuration file or export,/evidence/security_database/CA-3_configuration_export_20251205.json,nicole.clark@nvidia-demo.com,2025-06-27T10:25:00,2025-06-15,2026-06-15,Pending Review,,,
79f0cbca-83c4-4e1a-b9f3-483520942c6e,PE-14,e2b15d95-f539-47a5-8b2e-8a0cf70a6854,Financial Service,Encryption Certificate,Certificate or key management documentation,/evidence/financial_service/PE-14_encryption_certificate_20251205.pem,melissa.jackson@nvidia-demo.com,2025-12-20T17:15:00,2025-12-02,2026-12-02,Pending Review,,,
7a48b263-11a2-4089-aa7c-1588d91c2b28,AC-12,368a5383-08ea-4685-8d18-e4555734d2cd,HR Warehouse,Risk Assessment,Risk assessment documentation,/evidence/hr_warehouse/AC-12_risk_assessment_20251205.xlsx,risk.mgmt@nvidia-demo.com,2025-06-23T09:47:00,2025-06-12,2026-06-12,Accepted,grc.director@nvidia-demo.com,2025-07-02T19:47:00,Documentation complete and current
447b6467-47fc-413a-b9d4-2d25afe422a7,RA-3,e2b15d95-f539-47a5-8b2e-8a0cf70a6854,Financial Service,Vulnerability Scan,Vulnerability assessment report,/evidence/financial_service/RA-3_vulnerability_scan_20251205.pdf,melissa.jackson@nvidia-demo.com,2025-06-22T11:00:00,2025-06-20,2026-06-20,Accepted,security.manager@nvidia-demo.com,2025-07-06T02:00:00,All required artifacts present
664e0c9c-686c-4586-905d-8ded0b3d70a5,PM-11,0ee7e6ee-32ef-4c0f-94d5-9aa47765a0e2,Vendor Application,Screenshot,Screen capture showing control implementation,/evidence/vendor_application/PM-11_screenshot_20251205.png,grc.team@nvidia-demo.com,2025-11-23T08:35:00,2025-11-06,2026-11-06,Accepted,audit.manager@nvidia-demo.com,2025-12-05T22:35:00,Evidence validated against control objectives
9a55ace4-8f5c-4a50-b502-916b7e21766b,PL-4,9a0a2181-bb32-408a-b776-a5abba0b3ec6,Sales Portal,Risk Assessment,Risk assessment documentation,/evidence/sales_portal/PL-4_risk_assessment_20251205.xlsx,ashley.robinson@nvidia-demo.com,2025-07-24T14:56:00,2025-07-16,2026-07-16,Pending Review,,,
9b883f30-6745-41b0-b5d3-340c53d31fbe,CM-9,a67f9520-6f1a-49ed-9699-dbe2914a7e95,Reporting API Gateway,Configuration Export,System configuration file or export,/evidence/reporting_api_gateway/CM-9_configuration_export_20251205.json,ashley.smith@nvidia-demo.com,2025-10-15T14:11:00,2025-10-04,2026-10-04,Pending Review,,,
e82c1d66-6758-4d18-a154-12a4a719d952,MP-4,e2b15d95-f539-47a5-8b2e-8a0cf70a6854,Financial Service,Penetration Test Report,Security testing results,/evidence/financial_service/MP-4_penetration_test_report_20251205.pdf,audit.team@nvidia-demo.com,2025-09-23T09:23:00,2025-09-10,2026-09-10,Pending Review,,,
03dd9ce1-2920-4b0a-ac0a-c039a4307d15,SI-2,b21b50e2-5477-48fe-9624-1033b474b0f7,Analytics HRIS,Training Records,Employee training completion records,/evidence/analytics_hris/SI-2_training_records_20251205.xlsx,risk.mgmt@nvidia-demo.com,2024-11-08T13:15:00,2024-10-26,2025-10-26,Expired,senior.auditor@nvidia-demo.com,2024-11-20T02:15:00,Evidence validity period has passed
60a0db65-1135-4348-b7a3-b9419f1370ca,RA-9,be8a2495-d932-49b5-9ed1-9019fe8d1f43,Financial Portal,Vendor Assessment,Third-party vendor security assessment,/evidence/financial_portal/RA-9_vendor_assessment_20251205.pdf,richard.brown@nvidia-demo.com,2025-09-24T17:31:00,2025-08-31,2026-08-31,Accepted,audit.manager@nvidia-demo.com,2025-10-05T03:31:00,Evidence validated against control objectives
614550ad-4543-4172-96d5-c2c22c34fc0c,IR-7,0c71c16f-b2fb-4a5f-aa37-f76a0d3c89a7,HR CRM,Encryption Certificate,Certificate or key management documentation,/evidence/hr_crm/IR-7_encryption_certificate_20251205.pem,james.davis@nvidia-demo.com,2025-07-11T16:22:00,2025-06-17,2026-06-17,Accepted,grc.director@nvidia-demo.com,2025-07-21T09:22:00,Documentation complete and current
ddab2825-14b7-414e-a60d-b889c2e9d8da,AC-12,74d84c27-f092-4709-a5df-625cfdad6495,Partner Data Platform,Vulnerability Scan,Vulnerability assessment report,/evidence/partner_data_platform/AC-12_vulnerability_scan_20251205.pdf,it.admin@nvidia-demo.com,2025-08-13T17:24:00,2025-07-29,2026-07-29,Accepted,senior.auditor@nvidia-demo.com,2025-08-25T01:24:00,Documentation complete and current
7e202f4a-368d-4511-b765-c548e75720cb,RA-7,78460fd6-1df2-4bea-a9db-1e1c4546166f,Financial HRIS,Vulnerability Scan,Vulnerability assessment report,/evidence/financial_hris/RA-7_vulnerability_scan_20251205.pdf,william.johnson@nvidia-demo.com,2025-06-28T11:15:00,2025-06-11,2026-06-11,Accepted,grc.director@nvidia-demo.com,2025-07-06T23:15:00,Evidence meets control requirements
244a5681-7372-4214-a5bc-0be855323324,MP-6,9a0a2181-bb32-408a-b776-a5abba0b3ec6,Sales Portal,Screenshot,Screen capture showing control implementation,/evidence/sales_portal/MP-6_screenshot_20251205.png,ashley.robinson@nvidia-demo.com,2025-06-22T09:34:00,2025-06-12,2026-06-12,Pending Review,,,
fad9d6c0-9d83-4268-a3d5-85c4d528e67a,AT-1,2cc7baf4-2c43-498d-87bb-f18e50ed4914,Engineering Dashboard,Training Records,Employee training completion records,/evidence/engineering_dashboard/AT-1_training_records_20251205.xlsx,david.williams@nvidia-demo.com,2025-07-25T09:24:00,2025-07-25,2026-07-25,Rejected,compliance.lead@nvidia-demo.com,2025-08-02T23:24:00,Evidence quality insufficient for audit purposes
91168ea4-fa99-44b8-9175-3f1ee821745b,MA-2,647c289b-d1b9-4fd2-a6d1-44bf292ddf52,HR ERP,Change Management Ticket,Change request and approval documentation,/evidence/hr_erp/MA-2_change_management_ticket_20251205.pdf,emily.thompson@nvidia-demo.com,2025-10-11T10:34:00,2025-09-14,2026-09-14,Accepted,compliance.lead@nvidia-demo.com,2025-10-18T04:34:00,All required artifacts present
0c1e627e-5305-430e-8ba8-b31a6cbe214d,CP-10,a67f9520-6f1a-49ed-9699-dbe2914a7e95,Reporting API Gateway,Screenshot,Screen capture showing control implementation,/evidence/reporting_api_gateway/CP-10_screenshot_20251205.png,ashley.smith@nvidia-demo.com,2025-07-11T08:26:00,2025-06-15,2026-06-15,Accepted,grc.director@nvidia-demo.com,2025-07-19T22:26:00,Evidence meets control requirements
881724ce-35b5-40de-9431-6eff62a38a6f,PS-1,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Business Continuity Plan,BCP/DR documentation,/evidence/analytics_integration_hub/PS-1_business_continuity_plan_20251205.pdf,christopher.walker@nvidia-demo.com,2025-10-06T18:42:00,2025-09-14,2026-09-14,Pending Review,,,
bf283377-8e9a-4b7a-a861-f400f8892696,CP-4,1e6cd834-81f6-4239-b589-2d3bb1c7475b,Legal Warehouse,Screenshot,Screen capture showing control implementation,/evidence/legal_warehouse/CP-4_screenshot_20251205.png,nicole.jones@nvidia-demo.com,2025-08-22T11:51:00,2025-07-31,2026-07-31,Accepted,security.manager@nvidia-demo.com,2025-08-29T20:51:00,Evidence validated against control objectives
33f25e73-739b-421b-baf1-e0a49f9bdeab,PS-8,0ee7e6ee-32ef-4c0f-94d5-9aa47765a0e2,Vendor Application,Incident Report,Security incident documentation,/evidence/vendor_application/PS-8_incident_report_20251205.pdf,christopher.walker@nvidia-demo.com,2025-12-19T16:24:00,2025-12-02,2026-12-02,Accepted,security.manager@nvidia-demo.com,2025-12-31T06:24:00,All required artifacts present
eb6695ef-f6dd-4d03-9bf2-d2e5e8985d4f,PM-4,c5d69f43-ffdd-4623-8b26-34c5af6dc0fd,Partner Application,Change Management Ticket,Change request and approval documentation,/evidence/partner_application/PM-4_change_management_ticket_20251205.pdf,it.admin@nvidia-demo.com,2025-11-01T18:15:00,2025-10-16,2026-10-16,Pending Review,,,
dbdb620a-7b57-400f-a80b-372d27805286,SA-1,ee0c4aa1-a2f8-495a-9cbf-30d373ad195e,Supply Chain CRM,Change Management Ticket,Change request and approval documentation,/evidence/supply_chain_crm/SA-1_change_management_ticket_20251205.pdf,kimberly.thomas@nvidia-demo.com,2025-09-04T14:57:00,2025-08-15,2026-08-15,Accepted,security.manager@nvidia-demo.com,2025-09-11T23:57:00,Evidence clearly demonstrates control effectiveness
b6bafff6-617e-4990-ad6d-44ad3f18af80,PL-1,379aad25-1450-4f4a-8051-11d6f4f6b15b,Sales CRM,Screenshot,Screen capture showing control implementation,/evidence/sales_crm/PL-1_screenshot_20251205.png,jennifer.walker@nvidia-demo.com,2025-08-20T16:48:00,2025-07-30,2026-07-30,Accepted,grc.director@nvidia-demo.com,2025-08-23T07:48:00,Evidence clearly demonstrates control effectiveness
27af284d-decf-4930-b2c4-46bbd6036ea6,PE-14,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Risk Assessment,Risk assessment documentation,/evidence/analytics_integration_hub/PE-14_risk_assessment_20251205.xlsx,christopher.walker@nvidia-demo.com,2025-08-14T09:00:00,2025-07-19,2026-07-19,Accepted,audit.manager@nvidia-demo.com,2025-08-25T17:00:00,Evidence meets control requirements
114f97bc-30ad-4202-826c-00b8b0f915e6,SA-8,be8a2495-d932-49b5-9ed1-9019fe8d1f43,Financial Portal,Change Management Ticket,Change request and approval documentation,/evidence/financial_portal/SA-8_change_management_ticket_20251205.pdf,richard.brown@nvidia-demo.com,2025-08-05T17:18:00,2025-07-19,2026-07-19,Rejected,security.manager@nvidia-demo.com,2025-08-07T04:18:00,Unable to verify control implementation from evidence
90456c15-1e45-4cd8-a593-902e595a653b,IA-6,b72ee548-3bb9-476b-bb4a-704addfb47bd,Employee Analytics Engine,Encryption Certificate,Certificate or key management documentation,/evidence/employee_analytics_engine/IA-6_encryption_certificate_20251205.pem,security.ops@nvidia-demo.com,2025-07-15T09:37:00,2025-07-01,2026-07-01,Pending Review,,,
089110f4-8a5c-4b3d-b4e5-9be501d013f7,SC-28,9a0a2181-bb32-408a-b776-a5abba0b3ec6,Sales Portal,Vulnerability Scan,Vulnerability assessment report,/evidence/sales_portal/SC-28_vulnerability_scan_20251205.pdf,ashley.robinson@nvidia-demo.com,2025-08-22T14:26:00,2025-08-07,2026-08-07,Accepted,grc.director@nvidia-demo.com,2025-08-27T05:26:00,All required artifacts present
c2d7f0ee-af84-4b29-9966-70a156b69342,IA-3,bc2af3a9-9a8b-478a-bc25-dc9140bf39a7,Customer ERP,Penetration Test Report,Security testing results,/evidence/customer_erp/IA-3_penetration_test_report_20251205.pdf,william.white@nvidia-demo.com,2025-09-27T08:43:00,2025-09-24,2026-09-24,Accepted,senior.auditor@nvidia-demo.com,2025-09-28T16:43:00,Evidence clearly demonstrates control effectiveness
ebf09ee9-7a8c-4ba1-ac18-19087c9bd16d,AT-4,0c71c16f-b2fb-4a5f-aa37-f76a0d3c89a7,HR CRM,Audit Log,System audit log or access log,/evidence/hr_crm/AT-4_audit_log_20251205.csv,james.davis@nvidia-demo.com,2025-10-02T11:07:00,2025-09-12,2026-09-12,Pending Review,,,
1e36e309-fb80-49f5-a309-e15a47d5b243,SA-4,c5d69f43-ffdd-4623-8b26-34c5af6dc0fd,Partner Application,Configuration Export,System configuration file or export,/evidence/partner_application/SA-4_configuration_export_20251205.json,ashley.walker@nvidia-demo.com,2025-11-03T15:12:00,2025-10-28,2026-10-28,Accepted,audit.manager@nvidia-demo.com,2025-11-14T08:12:00,Documentation complete and current
13e45b20-1059-4b79-a994-81808335b858,SC-20,7329b64e-aed4-4f7e-870a-8f8837906a8f,Reporting Integration Hub,Incident Report,Security incident documentation,/evidence/reporting_integration_hub/SC-20_incident_report_20251205.pdf,jennifer.anderson@nvidia-demo.com,2025-11-11T11:48:00,2025-10-17,2026-10-17,Accepted,security.manager@nvidia-demo.com,2025-11-15T02:48:00,All required artifacts present
cb85243a-371c-4d56-854c-9061cb1727d1,IR-4,a67f9520-6f1a-49ed-9699-dbe2914a7e95,Reporting API Gateway,Business Continuity Plan,BCP/DR documentation,/evidence/reporting_api_gateway/IR-4_business_continuity_plan_20251205.pdf,grc.team@nvidia-demo.com,2025-09-25T15:43:00,2025-08-29,2026-08-29,Accepted,security.manager@nvidia-demo.com,2025-10-09T02:43:00,All required artifacts present
98accd23-423e-4df1-8c2f-abe2db2424e3,SI-3,80524a38-6d27-495d-9f01-7363cf9583a8,Supply Chain Dashboard,Access Review Report,Periodic access review documentation,/evidence/supply_chain_dashboard/SI-3_access_review_report_20251205.xlsx,risk.mgmt@nvidia-demo.com,2025-09-30T11:43:00,2025-09-19,2026-09-19,Pending Review,,,
e86eef7c-93e2-49e9-84a5-eafc9a15732e,PE-14,0ee7e6ee-32ef-4c0f-94d5-9aa47765a0e2,Vendor Application,Screenshot,Screen capture showing control implementation,/evidence/vendor_application/PE-14_screenshot_20251205.png,christopher.walker@nvidia-demo.com,2025-11-05T14:27:00,2025-10-28,2026-10-28,Accepted,senior.auditor@nvidia-demo.com,2025-11-10T07:27:00,All required artifacts present
d4bf8523-7738-4abe-9d11-491a6186998f,PM-3,d1399a8b-afb9-4c7e-8cf3-e12039305eaa,Security Database,Incident Report,Security incident documentation,/evidence/security_database/PM-3_incident_report_20251205.pdf,nicole.clark@nvidia-demo.com,2025-10-23T16:30:00,2025-09-25,2026-09-25,Rejected,grc.director@nvidia-demo.com,2025-11-06T02:30:00,Evidence is for incorrect system
15fb91d1-21eb-4705-a2b4-340bce922df0,CP-8,6ad86b83-e43c-4db4-959a-1a9e70b4736e,Partner HRIS,Configuration Export,System configuration file or export,/evidence/partner_hris/CP-8_configuration_export_20251205.json,robert.smith@nvidia-demo.com,2025-12-16T15:12:00,2025-11-26,2026-11-26,Rejected,security.manager@nvidia-demo.com,2025-12-23T01:12:00,Missing required details or timestamps
68144b77-cf50-4e13-a263-5d8016ad84c7,PS-8,c3d4d0eb-eb22-4191-9727-9dafc6d9b32d,Marketing ERP,Policy Document,Formal policy or procedure document,/evidence/marketing_erp/PS-8_policy_document_20251205.pdf,jessica.thomas@nvidia-demo.com,2025-09-10T10:35:00,2025-08-12,2026-08-12,Accepted,senior.auditor@nvidia-demo.com,2025-09-16T04:35:00,All required artifacts present
8660f21b-f12e-4abd-bc6f-8e2fe8e04bfb,PM-2,ee0c4aa1-a2f8-495a-9cbf-30d373ad195e,Supply Chain CRM,Vendor Assessment,Third-party vendor security assessment,/evidence/supply_chain_crm/PM-2_vendor_assessment_20251205.pdf,compliance.team@nvidia-demo.com,2025-10-06T15:52:00,2025-09-09,2026-09-09,Accepted,senior.auditor@nvidia-demo.com,2025-10-17T01:52:00,Documentation complete and current
236a54aa-2f2d-4ae6-b2dd-e40529bca75f,PE-13,c3d4d0eb-eb22-4191-9727-9dafc6d9b32d,Marketing ERP,Access Review Report,Periodic access review documentation,/evidence/marketing_erp/PE-13_access_review_report_20251205.xlsx,jessica.thomas@nvidia-demo.com,2024-11-10T08:22:00,2024-10-26,2025-10-26,Expired,grc.director@nvidia-demo.com,2024-11-15T18:22:00,Evidence validity period has passed
eda82331-fed6-4d4f-bd23-0fb2a8ecf237,SR-11,6ad86b83-e43c-4db4-959a-1a9e70b4736e,Partner HRIS,Vendor Assessment,Third-party vendor security assessment,/evidence/partner_hris/SR-11_vendor_assessment_20251205.pdf,robert.smith@nvidia-demo.com,2025-07-24T08:23:00,2025-07-12,2026-07-12,Accepted,grc.director@nvidia-demo.com,2025-07-26T02:23:00,Evidence clearly demonstrates control effectiveness
65818163-bed2-4f48-bbff-3a0e3d2b27f8,MP-3,6597923c-0580-4e8b-8367-8126949efe3a,Vendor Portal,Risk Assessment,Risk assessment documentation,/evidence/vendor_portal/MP-3_risk_assessment_20251205.xlsx,it.admin@nvidia-demo.com,2025-10-23T11:40:00,2025-09-23,2026-09-23,Pending Review,,,
0f9ab01e-c179-4990-b0da-70639b8de651,AU-4,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Penetration Test Report,Security testing results,/evidence/analytics_integration_hub/AU-4_penetration_test_report_20251205.pdf,christopher.walker@nvidia-demo.com,2025-07-02T11:06:00,2025-06-26,2026-06-26,Pending Review,,,
d386db17-b206-4fec-be4b-46aa2e08ed52,SI-7,78460fd6-1df2-4bea-a9db-1e1c4546166f,Financial HRIS,Audit Log,System audit log or access log,/evidence/financial_hris/SI-7_audit_log_20251205.csv,william.johnson@nvidia-demo.com,2025-10-29T17:25:00,2025-10-17,2026-10-17,Accepted,security.manager@nvidia-demo.com,2025-11-03T08:25:00,Evidence meets control requirements
f6d1ecda-dbd4-43d3-9cdc-70e0aa88440b,CP-9,80524a38-6d27-495d-9f01-7363cf9583a8,Supply Chain Dashboard,Screenshot,Screen capture showing control implementation,/evidence/supply_chain_dashboard/CP-9_screenshot_20251205.png,jessica.clark@nvidia-demo.com,2025-07-22T12:48:00,2025-07-15,2026-07-15,Accepted,grc.director@nvidia-demo.com,2025-07-30T01:48:00,Documentation complete and current
b9c57ccc-80b9-4e6e-90bf-ed0b74b2198f,PM-10,ab3f8dfe-b4de-40c1-a6f2-02f2ccc808a5,Customer Integration Hub,Access Review Report,Periodic access review documentation,/evidence/customer_integration_hub/PM-10_access_review_report_20251205.xlsx,michelle.lewis@nvidia-demo.com,2025-11-06T10:50:00,2025-11-02,2026-11-02,Pending Review,,,
eeb1a1ab-3c1e-45f6-8bbf-928568489d8a,PM-3,0ee7e6ee-32ef-4c0f-94d5-9aa47765a0e2,Vendor Application,Training Records,Employee training completion records,/evidence/vendor_application/PM-3_training_records_20251205.xlsx,christopher.walker@nvidia-demo.com,2025-06-24T14:51:00,2025-06-20,2026-06-20,Accepted,senior.auditor@nvidia-demo.com,2025-06-26T04:51:00,All required artifacts present
415edcd5-5d78-4002-a993-cd267717a19f,PS-4,be8a2495-d932-49b5-9ed1-9019fe8d1f43,Financial Portal,Vendor Assessment,Third-party vendor security assessment,/evidence/financial_portal/PS-4_vendor_assessment_20251205.pdf,richard.brown@nvidia-demo.com,2025-08-23T12:23:00,2025-08-11,2026-08-11,Accepted,security.manager@nvidia-demo.com,2025-08-30T23:23:00,Evidence clearly demonstrates control effectiveness
95ec8fa5-756b-40ec-b75b-b687d6fc5b55,AU-6,74d84c27-f092-4709-a5df-625cfdad6495,Partner Data Platform,Configuration Export,System configuration file or export,/evidence/partner_data_platform/AU-6_configuration_export_20251205.json,michael.clark@nvidia-demo.com,2025-07-31T10:03:00,2025-07-16,2026-07-16,Pending Review,,,
c0818005-bcd6-402c-b5a0-e3a2558cb5df,AC-1,80524a38-6d27-495d-9f01-7363cf9583a8,Supply Chain Dashboard,Business Continuity Plan,BCP/DR documentation,/evidence/supply_chain_dashboard/AC-1_business_continuity_plan_20251205.pdf,risk.mgmt@nvidia-demo.com,2025-10-01T08:58:00,2025-09-28,2026-09-28,Accepted,audit.manager@nvidia-demo.com,2025-10-09T17:58:00,Evidence clearly demonstrates control effectiveness
2924d575-334e-4659-9acc-56e14f1fd132,IA-11,7e54a667-791f-4c28-aa84-f54bb484d403,Employee Dashboard,Training Records,Employee training completion records,/evidence/employee_dashboard/IA-11_training_records_20251205.xlsx,michelle.miller@nvidia-demo.com,2025-11-21T11:15:00,2025-11-05,2026-11-05,Accepted,compliance.lead@nvidia-demo.com,2025-11-25T22:15:00,Evidence meets control requirements
60b93687-78c4-4ccd-9dc4-208974467c70,CM-1,b21b50e2-5477-48fe-9624-1033b474b0f7,Analytics HRIS,Risk Assessment,Risk assessment documentation,/evidence/analytics_hris/CM-1_risk_assessment_20251205.xlsx,nicole.taylor@nvidia-demo.com,2025-08-14T10:34:00,2025-08-01,2026-08-01,Accepted,security.manager@nvidia-demo.com,2025-08-17T04:34:00,Evidence validated against control objectives
f971679d-2da0-49ef-8076-aa4cfa33eae4,PE-9,0a057262-509c-4828-b604-c02f0085a7bf,Financial ERP,Encryption Certificate,Certificate or key management documentation,/evidence/financial_erp/PE-9_encryption_certificate_20251205.pem,security.ops@nvidia-demo.com,2025-06-29T15:40:00,2025-06-15,2026-06-15,Accepted,compliance.lead@nvidia-demo.com,2025-07-06T05:40:00,Evidence meets control requirements
39f9d6c5-b635-489a-90b0-95708bb4d20f,PE-15,9a0a2181-bb32-408a-b776-a5abba0b3ec6,Sales Portal,Incident Report,Security incident documentation,/evidence/sales_portal/PE-15_incident_report_20251205.pdf,risk.mgmt@nvidia-demo.com,2025-08-23T16:06:00,2025-07-31,2026-07-31,Pending Review,,,
5bc43251-b19e-4042-a6a5-bff970feaf5c,PE-17,a67f9520-6f1a-49ed-9699-dbe2914a7e95,Reporting API Gateway,Vulnerability Scan,Vulnerability assessment report,/evidence/reporting_api_gateway/PE-17_vulnerability_scan_20251205.pdf,compliance.team@nvidia-demo.com,2025-10-16T13:13:00,2025-09-25,2026-09-25,Accepted,compliance.lead@nvidia-demo.com,2025-10-18T00:13:00,Documentation complete and current
063e71bf-019c-4608-8359-e65e1bdeea04,CP-2,cb5fcd79-c7c1-4520-b934-61da025a892c,HR Application,Change Management Ticket,Change request and approval documentation,/evidence/hr_application/CP-2_change_management_ticket_20251205.pdf,jessica.clark@nvidia-demo.com,2025-11-06T10:46:00,2025-10-17,2026-10-17,Accepted,security.manager@nvidia-demo.com,2025-11-19T18:46:00,Documentation complete and current
5b5efea2-4cc7-4999-809e-2a6b8dc3c1e7,SC-17,a67f9520-6f1a-49ed-9699-dbe2914a7e95,Reporting API Gateway,Risk Assessment,Risk assessment documentation,/evidence/reporting_api_gateway/SC-17_risk_assessment_20251205.xlsx,ashley.smith@nvidia-demo.com,2025-09-09T13:17:00,2025-08-24,2026-08-24,Accepted,security.manager@nvidia-demo.com,2025-09-15T23:17:00,Evidence clearly demonstrates control effectiveness
1ea960bf-a0eb-49ed-8627-7f6a130fda55,CP-9,ae37b0c6-224c-4929-b490-017ca050e755,Legal HRIS,Penetration Test Report,Security testing results,/evidence/legal_hris/CP-9_penetration_test_report_20251205.pdf,nicole.thomas@nvidia-demo.com,2025-11-25T17:37:00,2025-11-03,2026-11-03,Pending Review,,,
5e03c110-6e0c-471e-bf44-14613ade6b29,MP-5,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Business Continuity Plan,BCP/DR documentation,/evidence/analytics_integration_hub/MP-5_business_continuity_plan_20251205.pdf,christopher.walker@nvidia-demo.com,2025-10-26T10:21:00,2025-10-24,2026-10-24,Accepted,security.manager@nvidia-demo.com,2025-10-31T03:21:00,Evidence meets control requirements
0d90a41e-ae3f-446b-8e77-1ca54db7ca44,CM-5,c5d69f43-ffdd-4623-8b26-34c5af6dc0fd,Partner Application,Change Management Ticket,Change request and approval documentation,/evidence/partner_application/CM-5_change_management_ticket_20251205.pdf,security.ops@nvidia-demo.com,2025-09-04T15:05:00,2025-08-08,2026-08-08,Accepted,audit.manager@nvidia-demo.com,2025-09-13T09:05:00,Documentation complete and current
